X_coords,Y_coords,cellID,BET_jan-mar,BET_apr-jun,BET_jul-sep,BET_oct-dec
-68.5,-36.5,784,0.02203301026371052,NA,NA,0.006432070954507594
-67.5,-36.5,785,0.010497449077799752,NA,NA,0.006925886495450121
-66.5,-36.5,786,0.012423262246424998,NA,NA,0.006716112393192928
-65.5,-36.5,787,0.011951926434078258,NA,NA,0.0064467202262865125
-64.5,-36.5,788,0.015358619354845107,NA,NA,0.0065229723071407834
-63.5,-36.5,789,0.01660876314951661,NA,NA,0.007180401141133051
-62.5,-36.5,790,0.01700888392837867,NA,NA,0.006706993213032448
-61.5,-36.5,791,0.01589830805198115,NA,NA,0.0073676529500957275
-60.5,-36.5,792,0.013273338423897597,NA,NA,0.008113480158924694
-29.5,-36.5,813,0.009428423073210339,0.002144029007086291,0.001213148606514042,0.006676935365672678
-28.5,-36.5,814,0.008153255886685213,0.0032235572736278788,0.0017417173911270774,0.005841382877615679
-27.5,-36.5,815,0.007371624508862209,0.0020486287182344656,0.001631051717358738,0.005504096723639356
-26.5,-36.5,816,0.008453967729980954,0.002335988776618289,0.001632762236192203,0.005247686707039367
-25.5,-36.5,817,0.006188723789545149,0.0022138269656984994,0.0015781671606756387,0.003987233642674271
-24.5,-36.5,818,0.006577231810903837,0.002297175385940733,0.0015799039287773056,0.0039387703112491535
-23.5,-36.5,819,0.006310172386670398,0.002002243230011351,0.0018571367444500339,0.003789445841598906
-22.5,-36.5,820,0.006621313692932046,0.0020868686703687973,0.001814691349105687,0.005096025126874845
-21.5,-36.5,821,0.007162716415536448,0.0021167932615784326,0.0017838653333857519,0.004619786775905309
-20.5,-36.5,822,0.0074862631933397756,0.002089042292604361,0.0017929841654465925,0.004638229283125239
80.5,-36.5,922,0.011374921184101366,NA,NA,0.009600881409042712
81.5,-36.5,923,0.013017568283466808,NA,NA,0.009267282025332607
82.5,-36.5,924,0.010571433914429895,NA,NA,0.007112076118391217
83.5,-36.5,925,0.010536894171574784,NA,NA,0.007221885628295939
84.5,-36.5,926,0.011303220329234866,NA,NA,0.006982936485883149
85.5,-36.5,927,0.01152224010434046,NA,NA,0.0063883102303728114
86.5,-36.5,928,0.01152224010434046,NA,NA,0.0071866339823999925
87.5,-36.5,929,0.01145771462369034,NA,NA,0.007085702270868293
88.5,-36.5,930,0.01068577148586214,NA,NA,0.007129793409403017
89.5,-36.5,931,0.01148606258770588,NA,NA,0.006592503147002661
-99.5,-35.5,989,0.023501930025260423,NA,NA,0.009341926596416512
-98.5,-35.5,990,0.022058106370470485,NA,NA,0.008768222560905795
-97.5,-35.5,991,0.025915006093104445,NA,NA,0.011109660210486413
-96.5,-35.5,992,0.025707812594800945,NA,NA,0.012181506414841553
-95.5,-35.5,993,0.026418440514284627,NA,NA,0.014234744650547523
-94.5,-35.5,994,0.02270862547162123,NA,NA,0.01106425270812108
-93.5,-35.5,995,0.013493002394000215,NA,NA,0.007126195586548672
-92.5,-35.5,996,0.01273999742612577,NA,NA,0.005550914758605361
-91.5,-35.5,997,0.012408082660596556,NA,NA,0.005550914758605361
-90.5,-35.5,998,0.011233455856502308,NA,NA,0.006018727538905028
-79.5,-35.5,1009,0.018931409367696942,NA,NA,NA
-78.5,-35.5,1010,0.010145443818946148,NA,NA,NA
-77.5,-35.5,1011,0.008511818612728227,NA,NA,NA
-76.5,-35.5,1012,0.007390438072693607,NA,NA,NA
-75.5,-35.5,1013,0.008880129363607816,NA,NA,NA
-74.5,-35.5,1014,0.014725013597424093,NA,NA,NA
-73.5,-35.5,1015,0.013021170918643373,NA,NA,NA
-72.5,-35.5,1016,0.014789231363054683,NA,NA,NA
-71.5,-35.5,1017,0.006916506040719344,NA,NA,NA
-70.5,-35.5,1018,0.00525373710016546,NA,NA,NA
-69.5,-35.5,1019,0.006815629725150988,NA,NA,0.0026811205942969796
-68.5,-35.5,1020,0.01358908673425458,NA,NA,0.004809215182671921
-67.5,-35.5,1021,0.020010889177053102,NA,NA,0.00526279567375597
-66.5,-35.5,1022,0.017096960486199547,NA,NA,0.006171921311878045
-65.5,-35.5,1023,0.010082396204857099,NA,NA,0.00660604293290469
-64.5,-35.5,1024,0.019670934594591127,NA,NA,0.006060314200506976
