X_coords,Y_coords,cellID,ALB_jan-mar,ALB_apr-jun,ALB_jul-sep,ALB_oct-dec
-24.5,-35.5,1050,0.007343992785637732,0.003643493760498006,0.0036255552762162703,0.004911193032315751
-23.5,-35.5,1051,0.008237011104329282,0.003986389931057016,0.003582040693503483,0.007009532844499799
-22.5,-35.5,1052,0.007398279201842412,0.0035304314223950748,0.003544147555843708,0.007109869276327099
-21.5,-35.5,1053,0.010055392275101596,0.0036543213695999057,0.0036543213695999057,0.005968475242083756
-20.5,-35.5,1054,0.011497740355553851,0.0037857181829034445,0.003676343032976264,0.0060349485159991
80.5,-35.5,1154,0.007574995883859539,NA,NA,0.007802942406947018
81.5,-35.5,1155,0.00773186311662624,NA,NA,0.007551826619068286
82.5,-35.5,1156,0.007897677636623808,NA,NA,0.007553572322309547
83.5,-35.5,1157,0.008235153519812924,NA,NA,0.007696683972216383
84.5,-35.5,1158,0.008295580850298462,NA,NA,0.007696683972216383
85.5,-35.5,1159,0.008295580850298462,NA,NA,0.009595593115118916
86.5,-35.5,1160,0.005628829727716672,NA,NA,0.007468113718614207
87.5,-35.5,1161,0.004631208720592933,NA,NA,0.007591591554246928
88.5,-35.5,1162,0.005920273392594985,NA,NA,0.007259134328705263
89.5,-35.5,1163,0.005282017719734966,NA,NA,0.007259134328705263
-99.5,-34.5,1221,0.0033695267906525593,NA,NA,0.0026178015665927327
-98.5,-34.5,1222,0.003604905474699403,NA,NA,0.002593601914170386
-97.5,-34.5,1223,0.00265329179861372,NA,NA,0.002610550412056566
-96.5,-34.5,1224,0.002669478929233153,NA,NA,0.002685106791730202
-95.5,-34.5,1225,0.0025758661035096596,NA,NA,0.002599530985592234
-94.5,-34.5,1226,0.0021757369148733084,NA,NA,0.003329914983854003
-93.5,-34.5,1227,0.002691278313715906,NA,NA,0.002285671743617272
-92.5,-34.5,1228,0.00255669796286703,NA,NA,0.0027508865918386294
-91.5,-34.5,1229,0.0027253599820205527,NA,NA,0.00236669296604004
-90.5,-34.5,1230,0.002152481703873759,NA,NA,0.0022511677506414736
-79.5,-34.5,1241,0.0023836752779453534,NA,NA,NA
-78.5,-34.5,1242,0.002454246309212934,NA,NA,NA
-77.5,-34.5,1243,0.002460600422868253,NA,NA,NA
-76.5,-34.5,1244,0.003248617980265584,NA,NA,NA
-75.5,-34.5,1245,0.002362548271658326,NA,NA,NA
-74.5,-34.5,1246,0.0030514951407234364,NA,NA,NA
-73.5,-34.5,1247,0.0018344051217017542,NA,NA,NA
-72.5,-34.5,1248,0.0018699959422216316,NA,NA,NA
-71.5,-34.5,1249,0.0014693202471119037,NA,NA,NA
-70.5,-34.5,1250,0.0024669956055153285,NA,NA,NA
-69.5,-34.5,1251,0.0037704807597847834,NA,NA,0.0014077842323073418
-68.5,-34.5,1252,0.02269559964509736,NA,NA,0.0016216581065257593
-67.5,-34.5,1253,0.08384079715688608,NA,NA,0.002434799056174651
-66.5,-34.5,1254,0.08319682826595441,NA,NA,0.0034789268594369385
-65.5,-34.5,1255,0.015710191107853554,NA,NA,0.0010957871405956566
-64.5,-34.5,1256,0.007975464110796434,NA,NA,9.634651868207434e-4
-60.5,-34.5,1257,0.016988995485506864,NA,NA,0.0015805225559049772
-28.5,-34.5,1273,0.005493780347770356,0.0028366694838150193,0.0030568705534052432,0.0047256056813458625
-27.5,-34.5,1274,0.0060275875638509035,0.003610706247018814,0.003613474411253076,0.005010875131243857
-26.5,-34.5,1275,0.0043928135668800244,0.0036001062486778327,0.003907507492467155,0.0049597356751305156
-25.5,-34.5,1276,0.0029247873509085144,0.002929481509295673,0.003653170946538501,0.004408894286203871
-24.5,-34.5,1277,0.005705790487515886,0.0040170434752587695,0.003698230872388726,0.0038235018632881996
-23.5,-34.5,1278,0.005695353149778337,0.0035885419011078184,0.003575379361999674,0.0037649017797595475
-22.5,-34.5,1279,0.010007962973033706,0.0035719037319270506,0.003575379361999674,0.004259515182860036
-21.5,-34.5,1280,0.00640574509039697,0.0035842663449503574,0.003545029357019558,0.006263230112482556
-20.5,-34.5,1281,0.007134257421871584,0.0032842901477079267,0.0032483262958786737,0.006501121669008227
80.5,-34.5,1382,0.009072906948146867,NA,NA,0.01612919095861876
81.5,-34.5,1383,0.009270654202135815,NA,NA,0.01266253204329451
82.5,-34.5,1384,0.008949440584500605,NA,NA,0.012820638386544838
83.5,-34.5,1385,0.009115022705090027,NA,NA,0.012717553182209464
84.5,-34.5,1386,0.009186967617670825,NA,NA,0.012717553182209464
85.5,-34.5,1387,0.009757190110362704,NA,NA,0.008518934655048029
86.5,-34.5,1388,0.008027790921261485,NA,NA,0.008564319626283918
87.5,-34.5,1389,0.00800387246064677,NA,NA,0.008317231945061291
88.5,-34.5,1390,0.008039285250468774,NA,NA,0.008168400044033146
89.5,-34.5,1391,0.008010623662443084,NA,NA,0.008175716888993627
-99.5,-33.5,1450,0.0022084851406786363,NA,NA,0.002502277266243711
